run_id,instance_id,repo,controller,execution_mode,execute_status,success,final_target_test_pass,catastrophic_failure,test_runs,verification_events,search_count,read_count,patch_attempts,patch_apply_successes,fallback_events,post_error_extra_work,best_problem_reduction,final_problem_reduction,model_calls,prompt_tokens,completion_tokens,total_tokens,latency_seconds,tool_calls,context_files,context_bytes,files_changed,lines_changed,failed_verification_jobs,recovery_attempts,expected_choice,predicted_choice,route,workload_risk,quality_risk,notes,source_result_csv
lmstudio_executable_context_gate,exec_chunk_tail,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,218,107,325,6.8064,0,1,472,1,2,0,0,A,A,minimal_context,low,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""The issue states that the final short chunk is dropped. The buggy code uses `range(0, len(items) - size, size)`, which stops before the last chunk if the total length is not a multiple of the size. Candidate A changes the stop condition to `len(items)`, ensuring the range includes the index of the final chunk, thus capturing the remainder as the last element.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_chunk_tail,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,1004,450,1454,28.6092,0,1,551,1,2,0,0,A,A,full_context,low,low,"{""diagnosis"": {""diagnosis"": ""The buggy code uses `range(0, len(items) - size, size)`. When the total length of items is not evenly divisible by the chunk size, the loop stops before processing the remaining elements. For example, with 5 items and size 2, `len(items) - size` is 3. The range becomes `0, 2`, generating indices 0 and 2. This creates chunks starting at 0 and 2, missing the start index 4 where the final short chunk would be. The fix is to change the stop condition to `len(items)` so the range includes all necessary starting positions."", ""likely_choice"": ""A"", ""uncertainty"": 0.0}, ""decision"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""The diagnosis correctly identifies that the stop condition `len(items) - size` causes the loop to terminate before processing the final partial chunk when the total length is not evenly divisible. Changing the stop condition to `len(items)` ensures the range includes the starting index of the last chunk, allowing it to be created. Candidate A implements this exact fix.""}, ""verify"": {""final_choice"": ""A"", ""changed"": false, ""verification_note"": ""Candidate A correctly fixes the bug by changing the stop condition from `len(items) - size` to `len(items)`. This ensures the range includes the starting index of the final partial chunk. The provided test `solve([1, 2, 3, 4, 5], 2)` expects `[[1, 2], [3, 4], [5]]`. With the original code, the range is `0` to `3` (exclusive), yielding indices `0` and `2`, resulting in `[[1, 2], [3, 4]]`, which drops the last element. Candidate A's range is `0` to `5` (exclusive), yielding indices `0`, `2`, and `4`, correctly producing all three chunks including the final short one.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_mode_tie,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,231,88,319,6.2389,0,1,565,1,4,0,0,A,A,minimal_context,high,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 100, ""reason"": ""The original code fails when multiple values have the same maximum count because `max` returns the first one encountered, which is arbitrary. Candidate A correctly handles ties by sorting primarily on the count (descending) and secondarily on the value itself (ascending), ensuring a deterministic and logical result for tied modes.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_mode_tie,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,1102,458,1560,29.2544,0,1,647,1,4,0,0,A,A,full_context,high,low,"{""diagnosis"": {""diagnosis"": ""The original code uses `max(counts, key=counts.get)`. When multiple values have the same maximum count, `max` returns the first one encountered in the dictionary's iteration order. Since Python dictionaries (prior to 3.7) do not guarantee order, and even in 3.7+ the order is insertion-based, the result is non-deterministic and depends on the input list order. The test `solve([2, 1, 2, 1])` expects `1`, but in the original code, `2` appears first in the list, so `counts` would be `{2: 2, 1: 2}`. `max` would return `2`, failing the test which expects `1`. Candidate A fixes this by sorting ties by value (ascending) using `min` with a negative count key, ensuring the smallest value is returned when counts are equal, which matches the test expectation."", ""likely_choice"": ""A"", ""uncertainty"": ""0.0""}, ""decision"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""Candidate A correctly handles ties by sorting on negative count (descending) and then value (ascending), ensuring the smallest value is returned when counts are equal, which matches the test expectation for solve([2, 1, 2, 1]) == 1. Candidates B, C, and D do not implement the required logic to find the mode or handle ties correctly.""}, ""verify"": {""final_choice"": ""A"", ""changed"": false, ""verification_note"": ""Candidate A correctly implements the tie-breaking logic by sorting on negative count (descending) and then value (ascending), which satisfies both test cases: solve([2, 1, 2, 1]) returns 1 (tie broken by smaller value) and solve([3, 3, 2]) returns 3 (no tie, max count). The original buggy code failed on ties because max() uses arbitrary order for equal keys. Since A fixes this and passes the tests, no change is needed.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_running_average,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,231,79,310,5.8881,0,1,568,1,5,0,0,A,A,minimal_context,medium,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""The issue states that the running average uses integer division. Candidate A changes the operator from '//' (integer division) to '/' (float division), which directly fixes the reported issue while preserving the original algorithm's logic of calculating a running average at each step.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_running_average,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,1018,272,1290,20.807,0,1,667,1,5,0,0,A,A,full_context,medium,low,"{""diagnosis"": {""diagnosis"": ""The bug is caused by using integer division (`//`) in the line `out.append(total // i)`. This operation truncates the decimal part of the result, returning an integer instead of a float. The tests expect floating-point results (e.g., 1.5, 2.0), which requires standard division (`/`)."", ""likely_choice"": ""A"", ""uncertainty"": 0.0}, ""decision"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""The diagnosis correctly identifies that the bug is caused by using integer division (`//`), which truncates the decimal part. The tests expect floating-point results (e.g., 1.5). Candidate A replaces `//` with `/`, which performs standard floating-point division in Python, directly fixing the issue while preserving the original logic of calculating running averages.""}, ""verify"": {""final_choice"": ""A"", ""changed"": false, ""verification_note"": ""Candidate A correctly replaces integer division (`//`) with floating-point division (`/`), which fixes the truncation issue. The logic for calculating running totals and dividing by the current index remains correct, matching the expected outputs in the tests.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_strip_prefix,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,184,109,293,6.4812,0,1,466,1,2,0,0,A,A,minimal_context,low,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""The issue states that the original code incorrectly strips matching characters instead of removing the exact prefix. The `lstrip` method treats the argument as a set of characters to remove from the left, not as a single string prefix. Candidate A correctly checks if the text starts with the exact prefix using `startswith` and then slices the string to remove only that specific prefix, leaving the rest of the string intact.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_strip_prefix,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,914,435,1349,27.1132,0,1,568,1,2,0,0,A,A,full_context,low,low,"{""diagnosis"": {""diagnosis"": ""The buggy code uses `text.lstrip(prefix)`, which treats the argument as a set of characters to strip from the beginning of the string, not as a single prefix string. For example, if `prefix` is 'foo', `lstrip` will remove any 'f', 'o', or 'o' characters found at the start, potentially stripping 'ofobar' down to 'bar' instead of leaving it unchanged. The correct behavior requires checking if the text starts with the exact prefix string and removing only that specific substring if it matches."", ""likely_choice"": ""A"", ""uncertainty"": 0.0}, ""decision"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""The buggy code uses `lstrip`, which treats the argument as a set of characters to strip, not a specific prefix string. This causes incorrect behavior when the prefix contains characters that also appear elsewhere in the string (e.g., 'ofobar' with prefix 'foo' becomes 'bar' because 'f' and 'o' are stripped). Implementation A correctly checks if the text starts with the exact prefix using `startswith` and only removes the prefix if it matches, preserving the rest of the string. This aligns perfectly with the test cases where 'foobar' becomes 'bar' and 'ofobar' remains unchanged.""}, ""verify"": {""final_choice"": ""A"", ""changed"": false, ""verification_note"": ""The proposed choice A is correct. It explicitly checks if the text starts with the prefix using startswith() and only slices the string if the condition is true. This correctly handles the test case 'ofobar' (where 'foo' is not a prefix) by returning the original string, unlike the buggy lstrip() which would incorrectly strip 'f' and 'o'. Choice B is incorrect as it would remove 'foo' from anywhere in the string, not just the prefix. Choice C is the opposite operation (strip from right). Choice D is unrelated.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_group_threshold,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,167,108,275,6.4472,0,1,417,1,2,0,0,A,A,minimal_context,high,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 0.95, ""reason"": ""The issue states the threshold is applied in the wrong direction. The buggy code uses `<=` (less than or equal). In classification contexts, a score typically needs to meet or exceed a threshold to be considered positive (e.g., `score >= threshold`). Option A corrects the operator from `<=` to `>=`, which is the standard logical inversion for this type of boundary check.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_group_threshold,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,858,337,1195,22.6579,0,1,532,1,2,0,0,A,A,full_context,high,low,"{""diagnosis"": {""diagnosis"": ""The buggy code uses `score <= threshold`, which fails the test case `solve(0.8, 0.7)`. In this case, 0.8 is greater than 0.7, so the result should be False, but the buggy code returns True. The tests expect that a score passes (returns True) if it is greater than or equal to the threshold. Therefore, the correct logic is `score >= threshold`."", ""likely_choice"": ""A"", ""uncertainty"": 0.0}, ""decision"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""The test cases require that a score passes (returns True) if it is greater than or equal to the threshold. Implementation A uses `score >= threshold`, which correctly satisfies all three test cases: 0.8 >= 0.7 (True), 0.7 >= 0.7 (True), and 0.6 >= 0.7 (False). The buggy code used `<=`, which failed the first test case.""}, ""verify"": {""final_choice"": ""A"", ""changed"": false, ""verification_note"": ""The proposed choice A (score >= threshold) correctly passes all test cases: 0.8 >= 0.7 is True, 0.7 >= 0.7 is True, and 0.6 >= 0.7 is False. The issue description confirms the bug was using <=, so changing to >= is the correct fix.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_normalize_whitespace,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,166,112,278,6.6398,0,1,373,1,2,0,0,A,A,minimal_context,medium,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""The issue states that whitespace normalization should NOT preserve repeated spaces and tabs. The buggy code uses `replace('  ', ' ')` which only handles double spaces and leaves other whitespace (like tabs or triple spaces) intact. Candidate A uses `split()` (which splits on any whitespace) and `join(' ')` (which joins with single spaces), effectively normalizing all whitespace to single spaces, thus fixing the issue.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_normalize_whitespace,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,769,328,1097,21.3007,0,1,432,1,2,0,0,A,A,full_context,medium,low,"{""diagnosis"": {""diagnosis"": ""The current implementation fails to normalize whitespace because it only replaces double spaces ('  ') with a single space. It does not handle multiple consecutive spaces (e.g., '   ') or tabs ('\t'). Consequently, inputs with three or more spaces or mixed whitespace characters will retain the extra whitespace, violating the requirement to preserve only single spaces between words."", ""likely_choice"": ""A"", ""uncertainty"": 0}, ""decision"": {""choice"": ""A"", ""confidence"": 0.95, ""reason"": ""The current implementation fails because it only replaces double spaces ('  ') with a single space, leaving triple spaces ('   ') or tabs ('\t') unchanged. Candidate A uses ' '.join(text.split()), which splits the string by any whitespace (spaces, tabs, newlines) into a list of words and then joins them with a single space. This correctly handles multiple consecutive spaces and mixed whitespace characters as required by the test case ' a   b\tc ' -> 'a b c'. Candidates B, C, and D do not preserve the single space between words.""}, ""verify"": {""final_choice"": ""A"", ""changed"": false, ""verification_note"": ""Candidate A correctly normalizes all whitespace (spaces, tabs, newlines) to single spaces using ' '.join(text.split()), satisfying the test case ' a   b\\tc ' -> 'a b c'. The original code fails because it only handles double spaces and does not address tabs or triple spaces.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_percent_change,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,202,105,307,6.6383,0,1,415,1,2,0,0,A,A,minimal_context,high,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""The issue states that percent change crashes when the baseline (old) is zero due to division by zero. Candidate A explicitly checks for `old == 0` and returns a defined value (`float('inf')` if new is also 0, otherwise infinity), preventing the crash. Candidate B changes the formula entirely, C divides by the wrong value, and D ignores the inputs.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_percent_change,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,927,305,1232,21.8488,0,1,523,1,2,0,0,A,A,full_context,high,low,"{""diagnosis"": {""diagnosis"": ""The original code divides by `old`, which causes a ZeroDivisionError when `old` is 0. The tests expect specific behaviors for these cases: 0 when both are 0, and infinity when `old` is 0 and `new` is not. Candidate A correctly implements this logic by checking for the zero baseline and returning the appropriate value, whereas candidates B, C, and D fail to handle the division by zero or return incorrect values."", ""likely_choice"": ""A"", ""uncertainty"": 0.0}, ""decision"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""Candidate A correctly handles all test cases: it returns 0 when both old and new are 0, returns infinity when old is 0 and new is not, and performs the standard percentage change calculation otherwise. Candidates B, C, and D fail to match the expected outputs for the provided test cases.""}, ""verify"": {""final_choice"": ""A"", ""changed"": false, ""verification_note"": ""Candidate A correctly implements the logic: it returns 0 when both old and new are 0, returns infinity when old is 0 and new is not, and performs the standard percentage change calculation otherwise. This matches all three test cases. Candidates B, C, and D fail to handle the edge cases or the calculation correctly.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_extra_strip_case,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,159,89,248,15.496,0,1,367,1,2,0,0,A,A,minimal_context,low,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""The issue requires ignoring surrounding spaces and letter case. Candidate A uses .strip() to remove surrounding spaces and .lower() to handle letter case, satisfying both requirements. Candidate B ignores spaces, Candidate C ignores case, and Candidate D only handles case (and to upper case). Only A addresses both constraints.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_extra_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_extra_strip_case,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,728,288,1016,18.1788,0,1,449,1,2,0,0,A,A,full_context,low,low,"{""diagnosis"": {""diagnosis"": ""The issue requires the function to handle two specific transformations: removing surrounding whitespace and converting the string to lowercase. The buggy code simply returns the input unchanged, failing both requirements. Candidate A applies both `strip()` to remove spaces and `lower()` to handle case, satisfying the requirements. Candidate B only handles case, Candidate C only handles spaces, and Candidate D handles case incorrectly (uppercase)."", ""likely_choice"": ""A"", ""uncertainty"": 0}, ""decision"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""Candidate A correctly implements both required transformations: `strip()` removes surrounding whitespace and `lower()` converts the string to lowercase. This matches the test cases where '  ABC ' becomes 'abc' and 'xYz' becomes 'xyz'. Candidates B and C only handle one requirement, while D uses the wrong case conversion.""}, ""verify"": {""final_choice"": ""A"", ""changed"": false, ""verification_note"": ""Candidate A is correct. It applies .strip() to remove surrounding spaces and .lower() to convert to lowercase, satisfying both test cases ('  ABC ' -> 'abc' and 'xYz' -> 'xyz'). Candidates B and C fail one requirement each, and D uses the wrong case conversion.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_extra_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_extra_tail_value,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,164,87,251,5.4471,0,1,342,1,2,0,0,A,A,minimal_context,low,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""The issue states the helper returns the first value when the last value is needed. Candidate A returns values[-1], which is the last element in Python, directly fixing the bug. Candidate B returns the second element, C returns the first (no fix), and D returns None (incorrect behavior).""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_extra_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_extra_tail_value,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,730,271,1001,17.5684,0,1,419,1,2,0,0,A,A,full_context,low,low,"{""diagnosis"": {""diagnosis"": ""The buggy code returns values[0], which is the first element of the list. The tests expect the function to return the last element (e.g., solve([1, 2, 3]) should return 3, not 1)."", ""likely_choice"": ""A"", ""uncertainty"": 0.0}, ""decision"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""The diagnosis explicitly states that the buggy code returns the first element (values[0]) while the tests expect the last element. Candidate A uses values[-1], which correctly accesses the last element of the list in Python, satisfying the test cases solve([1, 2, 3]) == 3 and solve(['a']) == 'a'.""}, ""verify"": {""final_choice"": ""A"", ""changed"": false, ""verification_note"": ""The proposed choice (A) correctly returns the last element using values[-1], which satisfies the test cases solve([1, 2, 3]) == 3 and solve(['a']) == 'a'. The original buggy code returned values[0], which fails these tests. Candidate A is the correct fix.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_extra_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_extra_drop_empty_parts,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,168,79,247,5.0655,0,1,373,1,2,0,0,A,A,minimal_context,low,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""The issue states that comma splitting should remove empty fields created by repeated commas. Candidate A filters out empty strings resulting from consecutive commas, directly addressing the issue. Candidates B, C, and D do not address the comma splitting requirement or the empty field removal.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_extra_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_extra_drop_empty_parts,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,753,263,1016,17.6789,0,1,457,1,2,0,0,A,A,full_context,low,low,"{""diagnosis"": {""diagnosis"": ""The buggy code uses `text.split(',')` which returns all substrings resulting from the split, including empty strings when consecutive commas or trailing commas are present. For example, 'a,,b,' splits into ['a', '', 'b', ''], failing the test cases that expect empty fields to be removed. Candidate A filters out empty parts using a list comprehension, directly addressing the requirement to remove empty fields."", ""likely_choice"": ""A"", ""uncertainty"": 0.0}, ""decision"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""Candidate A correctly filters out empty strings resulting from consecutive or trailing commas, satisfying both test cases. Candidate B changes the delimiter, Candidate C returns a single-item list, and Candidate D returns an empty list, all of which fail the tests.""}, ""verify"": {""final_choice"": ""A"", ""changed"": false, ""verification_note"": ""Candidate A correctly filters out empty strings resulting from consecutive or trailing commas, satisfying both test cases. Candidate B changes the delimiter, Candidate C returns a single-item list, and Candidate D returns an empty list, all of which fail the tests.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_extra_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_extra_abs_error,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,170,80,250,5.0956,0,1,411,1,2,0,0,A,A,minimal_context,low,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""The issue states the error metric should be absolute instead of signed. The buggy code `actual - expected` can produce negative values. Candidate A uses `abs(actual - expected)`, which ensures the result is always non-negative (absolute), directly fixing the issue.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_extra_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_extra_abs_error,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,801,311,1112,19.9653,0,1,480,1,2,0,0,A,A,full_context,low,low,"{""diagnosis"": {""diagnosis"": ""The buggy code calculates the difference as `actual - expected`, which results in a signed value (positive if actual > expected, negative if actual < expected). The issue states the metric should be absolute, meaning it must always be non-negative regardless of the order of inputs. Candidate A uses `abs()`, which correctly converts the signed difference to an absolute value. Candidate B reverses the subtraction order but still produces signed results. Candidates C and D do not calculate a meaningful difference metric."", ""likely_choice"": ""A"", ""uncertainty"": 0.0}, ""decision"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""The issue states the metric must be absolute (non-negative). Candidate A uses `abs()`, ensuring the result is always positive regardless of input order. This matches the test cases: `abs(3-5)=2` and `abs(8-5)=3`. Candidate B fails for `solve(3, 5)` returning -2. Candidates C and D do not compute a difference.""}, ""verify"": {""final_choice"": ""A"", ""changed"": false, ""verification_note"": ""The proposed choice A is correct. It uses abs() to ensure the metric is non-negative, satisfying the requirement. The test cases (solve(3,5)==2 and solve(8,5)==3) pass with this implementation.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_extra_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_extra_keep_positive,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,180,82,262,5.1895,0,1,370,1,2,0,0,A,A,minimal_context,low,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""The issue states the filter should keep positive values only. The original buggy code includes 0 (v >= 0), which is non-negative but not positive. Candidate A changes the condition to v > 0, correctly excluding 0 and keeping only strictly positive values.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_extra_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_extra_keep_positive,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,845,316,1161,20.7541,0,1,453,1,2,0,0,A,A,full_context,low,low,"{""diagnosis"": {""diagnosis"": ""The original code uses the condition `v >= 0`, which includes 0 in the result. The tests expect 0 to be excluded (e.g., `solve([0])` returns `[]` and `solve([-1, 0, 2, 3])` returns `[2, 3]`). Therefore, the condition must be strictly greater than 0 (`v > 0`)."", ""likely_choice"": ""A"", ""uncertainty"": 0.0}, ""decision"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""The diagnosis correctly identifies that the original condition `v >= 0` includes 0, which fails the test cases where 0 must be excluded. Candidate A changes the condition to `v > 0`, which correctly filters for positive values only, satisfying both test cases: `solve([-1, 0, 2, 3])` returns `[2, 3]` and `solve([0])` returns `[]`.""}, ""verify"": {""final_choice"": ""A"", ""changed"": false, ""verification_note"": ""The proposed choice (A) is correct. The test cases require filtering for strictly positive values (v > 0). Candidate A implements exactly this logic, whereas the original code included 0 (v >= 0), causing it to fail the test where 0 must be excluded.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_extra_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_extra_cap_length,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,169,103,272,6.0723,0,1,344,1,2,0,0,A,A,minimal_context,low,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""The issue requires capping the output length at k. Implementation A uses slicing `values[:k]`, which returns the first k elements, effectively truncating the list to a maximum length of k. The other options either slice from the end, remove the last k elements, or return an empty list, none of which correctly implement a 'cap at k' truncation.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_extra_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_extra_cap_length,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,865,381,1246,23.733,0,1,430,1,2,0,0,A,A,full_context,low,low,"{""diagnosis"": {""diagnosis"": ""The buggy code returns the entire list `values` regardless of the parameter `k`, failing to truncate the list to the first `k` elements. The tests expect the first `k` items (e.g., `[1, 2]` for `k=2`), which requires slicing from the start up to index `k`."", ""likely_choice"": ""A"", ""uncertainty"": 0.0}, ""decision"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""Implementation A uses slicing `values[:k]`, which correctly returns the first `k` elements of the list. This matches the test case `solve([1, 2, 3], 2) == [1, 2]`. It also handles the case where `k` is larger than the list length (e.g., `k=5` for a list of length 1) by returning the entire list, satisfying `solve([1], 5) == [1]`. Implementation B returns elements from index `k` to the end (skipping the first `k`), and C returns elements excluding the last `k`, both of which are incorrect for the requirement.""}, ""verify"": {""final_choice"": ""A"", ""changed"": false, ""verification_note"": ""The proposed choice A correctly implements the requirement to truncate the list to the first k elements. It passes both test cases: solve([1, 2, 3], 2) returns [1, 2] and solve([1], 5) returns [1] (since slicing beyond the list length returns the whole list). The issue description 'cap output length at k' is satisfied by this implementation.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_extra_v1/runtime_task_results.csv
lmstudio_executable_context_gate,exec_extra_missing_default,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,183,100,283,5.8952,0,1,458,1,2,0,0,A,A,minimal_context,low,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 1.0, ""reason"": ""The issue states that missing dictionary keys should return the provided default value. The buggy code uses direct indexing `mapping[key]`, which raises a KeyError if the key is missing. Candidate A uses the `.get()` method, which is the standard Python idiom to retrieve a dictionary value or return a default if the key is absent, directly solving the stated issue.""}}",exp/results/emse_runtime/lmstudio_executable_context_gate_extra_v1/runtime_task_results.csv
